Exposure,pnum,pdia,bc,pm25,pm10,environment,minute
20,14273,80,37.587,358,84,Underground Out,10
20,17687,78,43.992,356.2,100,Underground Out,11
20,16407,79,40.502,365.3,101,Underground Out,12
20,12086,80,53.803,390.8,110,Underground Out,13
20,12839,81,35.304,481.8,91,Underground Out,14
20,18062,79,33.744,352.6,80,Underground Out,15
20,6387,75,30.937,123,89,Hyde Park,1
20,5941,70,3.194,112.2,30,Hyde Park,2
20,6800,63,1.066,12.6,11,Hyde Park,3
20,6895,57,0.357,1.8,7,Hyde Park,4
20,6759,56,0.803,0.6,7,Hyde Park,5
20,6682,52,0.589,1.2,7,Hyde Park,6
20,7488,47,0.055,1.8,7,Hyde Park,7
20,7416,45,-0.745,3,7,Hyde Park,8
20,7446,45,1.132,3,7,Hyde Park,9
20,7016,49,1.645,1.2,7,Hyde Park,10
20,16328,48,1.25,1.8,7,Hyde Park,11
20,6505,51,0.952,3,7,Hyde Park,12
20,7721,53,1.39,2.4,8,Hyde Park,13
20,8098,58,1.07,4.2,6,Hyde Park,14
20,8523,56,1.459,1.8,7,Hyde Park,15
20,12175,52,1.377,3,8,Hyde Park,16
20,10634,50,-1.207,2.4,7,Hyde Park,17
20,18468,47,2.317,3,7,Hyde Park,18
20,9722,45,-0.319,3,6,Hyde Park,19
20,12950,45,1.374,1.8,7,Hyde Park,20
20,8797,44,2.097,2.4,6,Hyde Park,21
20,7451,48,3.988,2.4,7,Hyde Park,22
20,6118,52,2.313,2.4,6,Hyde Park,23
20,6117,52,0.732,1.2,7,Hyde Park,24
20,6735,50,1.402,1.8,6,Hyde Park,25
20,7927,44,1.412,1.2,6,Hyde Park,26
20,9825,42,1.243,0.6,7,Hyde Park,27
20,8471,42,0.07,2.4,7,Hyde Park,28
20,6931,45,-0.115,1.2,8,Hyde Park,29
20,7891,42,0.14,1.8,7,Hyde Park,30
20,7740,42,0.726,1.2,6,Hyde Park,31
20,7563,46,0.621,2.4,6,Hyde Park,32
20,7047,46,-0.119,1.2,6,Hyde Park,33
20,8542,44,-1.001,1.2,6,Hyde Park,34
20,7784,44,0.04,1.2,6,Hyde Park,35
20,7442,44,-0.07,1.2,6,Hyde Park,36
20,8647,43,1.125,3,7,Hyde Park,37
20,7832,44,0.604,5.4,7,Hyde Park,38
20,7891,48,0.671,2.4,6,Hyde Park,39
20,7783,48,-0.144,2.4,7,Hyde Park,40
20,8196,51,0.322,1.8,7,Hyde Park,41
20,8980,46,0.036,2.4,7,Hyde Park,42
20,8798,43,0.474,0.6,7,Hyde Park,43
20,7972,45,1.571,1.2,7,Hyde Park,44
20,6777,46,0.216,1.2,7,Hyde Park,45
20,6302,48,0.153,1.2,6,Hyde Park,46
20,6110,49,0.37,1.2,7,Hyde Park,47
20,6841,50,0.943,0.6,7,Hyde Park,48
20,7129,49,0.967,1.8,7,Hyde Park,49
20,6760,52,1.005,2.4,7,Hyde Park,50
20,7039,52,1.175,1.8,7,Hyde Park,51
20,6271,54,1.005,1.2,7,Hyde Park,52
20,7419,50,1.201,3,7,Hyde Park,53
20,7943,45,1.234,0.6,7,Hyde Park,54
20,6598,48,1.548,1.2,6,Hyde Park,55
20,6969,48,1.088,1.2,8,Hyde Park,56
20,7495,46,0.598,3,7,Hyde Park,57
20,7126,45,-0.142,3,7,Hyde Park,58
20,6644,47,0.392,4.8,6,Hyde Park,59
20,7058,48,1.257,1.8,7,Hyde Park,60
20,8072,47,1.599,1.8,7,Hyde Park,61
20,6781,52,0.82,1.8,7,Hyde Park,62
20,8262,51,0.739,3,6,Hyde Park,63
20,8340,49,0.286,2.4,7,Hyde Park,64
20,5440,53,0.118,4.8,7,Hyde Park,65
20,5718,54,-0.83,2.4,7,Hyde Park,66
20,3756,56,0.242,3,7,Hyde Park,67
20,5113,54,-0.084,3.6,6,Hyde Park,68
20,5017,55,1.86,1.8,6,Hyde Park,69
20,4469,54,1.942,2.4,7,Hyde Park,70
20,6424,51,0.178,1.8,7,Hyde Park,71
20,6149,51,1.272,3,6,Hyde Park,72
20,6281,53,1.185,1.8,6,Hyde Park,73
20,6321,57,0.461,3.6,7,Hyde Park,74
20,6445,59,0.261,2.4,6,Hyde Park,75
20,6026,59,0.989,2.4,6,Hyde Park,76
20,6947,60,1.807,1.8,6,Hyde Park,77
20,5214,61,0.322,1.2,6,Hyde Park,78
20,4832,61,0.616,1.8,7,Hyde Park,79
20,4193,57,0.278,1.2,7,Hyde Park,80
20,3935,57,0.177,1.2,6,Hyde Park,81
20,4705,57,0.012,1.2,6,Hyde Park,82
20,3633,58,1.034,1.8,7,Hyde Park,83
20,4506,58,0.584,3,7,Hyde Park,84
20,5617,52,0.063,0.6,6,Hyde Park,85
20,4920,53,0.822,1.8,6,Hyde Park,86
20,4821,56,1.021,1.2,6,Hyde Park,87
20,4709,58,0.606,1.8,7,Hyde Park,88
20,4557,62,0.34,1.8,6,Hyde Park,89
20,5192,59,1.615,0.6,7,Hyde Park,90
20,4636,55,1.34,1.2,7,Hyde Park,91
20,5102,53,0.11,1.8,5,Hyde Park,92
20,5228,53,-0.012,0.6,6,Hyde Park,93
20,5812,56,-0.352,0.6,7,Hyde Park,94
20,6698,54,1.601,1.2,6,Hyde Park,95
20,5312,57,0.487,0.6,6,Hyde Park,96
20,5149,61,0.292,1.2,10,Hyde Park,97
20,5180,66,-0.353,0.6,7,Hyde Park,98
20,5361,71,1.636,0.6,8,Hyde Park,99
20,3661,69,2.882,1.2,7,Hyde Park,100
20,4411,69,1.583,1.2,7,Hyde Park,101
20,4032,67,-0.156,15,6,Hyde Park,102
20,4274,65,0.716,0.6,6,Hyde Park,103
20,5179,60,0.195,0,6,Hyde Park,104
20,5165,54,0.696,1.2,6,Hyde Park,105
20,5120,54,1.195,0.6,7,Hyde Park,106
20,5902,53,0.671,1.2,6,Hyde Park,107
20,5520,55,1.1,1.2,6,Hyde Park,108
20,4890,60,0.116,1.2,6,Hyde Park,109
20,5299,55,-0.058,1.2,6,Hyde Park,110
20,2943,52,0.891,0.6,7,Hyde Park,111
20,5677,50,0.658,1.2,6,Hyde Park,112
20,5037,53,-0.023,1.2,6,Hyde Park,113
20,4755,56,0.602,2.4,6,Hyde Park,114
20,4360,60,0.883,1.2,6,Hyde Park,115
20,4028,63,0.344,1.2,7,Hyde Park,116
20,4590,60,0.257,3,6,Hyde Park,117
20,5029,57,0.151,5.4,6,Hyde Park,118
20,4855,59,0.434,1.2,6,Hyde Park,119
20,3799,65,0.821,6,6,Hyde Park,120
20,4238,68,1.024,4.2,6,Hyde Park,121
20,6116,71,0.796,1.8,7,Hyde Park,122
20,6282,69,0.715,6.6,7,Hyde Park,123
20,3802,75,2.315,1.8,7,Hyde Park,124
20,4340,74,1.465,2.4,8,Hyde Park,125
20,3939,68,0.755,1.2,7,Hyde Park,126
21,7140,46,-0.177,0,3,Underground Out,1
21,10940,50,11.388,0.6,17,Underground Out,2
21,11121,56,22.135,120.5,43,Underground Out,3
21,15951,60,28.369,189.6,77,Underground Out,4
21,16777,67,36.153,353.4,71,Underground Out,5
21,15704,73,58.207,393.5,143,Underground Out,6
21,13870,79,60.764,719.3,148,Underground Out,7
21,13620,87,58.246,728.4,154,Underground Out,8
21,15526,90,60.164,697.4,147,Underground Out,9
21,15466,93,58.096,644.6,129,Underground Out,10
21,14166,96,57.821,661,149,Underground Out,11
21,13108,103,54.927,697.4,150,Underground Out,12
21,13379,103,53.882,659.2,147,Underground Out,13
21,11065,99,46.785,622.8,130,Underground Out,14
21,8721,94,45.25,639.2,136,Underground Out,15
21,5947,92,33.248,184.8,106,Oxford Street,1
21,6034,89,7.491,143.4,54,Oxford Street,2
21,9574,82,-0.007,48.6,7,Oxford Street,3
21,13710,75,2.529,1.8,4,Oxford Street,4
21,18207,73,8.358,3.6,7,Oxford Street,5
21,20612,74,15.885,5.4,7,Oxford Street,6
21,11687,72,19.659,6.6,9,Oxford Street,7
21,21508,67,14.785,9.6,12,Oxford Street,8
21,34062,62,4.548,14.4,7,Oxford Street,9
21,15598,60,6.84,3.6,7,Oxford Street,10
21,19751,57,23.67,6,32,Oxford Street,11
21,20909,58,2.485,49.2,7,Oxford Street,12
21,36765,53,7.675,2.4,8,Oxford Street,13
21,17868,47,27.81,4.2,11,Oxford Street,14
21,18135,43,13.873,21,19,Oxford Street,15
21,12759,44,4.95,15.6,9,Oxford Street,16
21,12024,45,2.256,6,7,Oxford Street,17
21,15530,47,6.767,1.2,7,Oxford Street,18
21,24978,48,5.811,1.8,7,Oxford Street,19
21,46320,44,6.098,3.6,8,Oxford Street,20
21,28393,42,21.741,2.4,8,Oxford Street,21
21,24249,40,10.799,8.4,14,Oxford Street,22
21,9121,42,13.691,10.2,9,Oxford Street,23
21,14319,45,1.74,33.6,9,Oxford Street,24
21,22391,45,0.675,1.2,6,Oxford Street,25
21,12813,48,7.495,0.6,7,Oxford Street,26
21,12757,49,5.205,1.2,9,Oxford Street,27
21,27892,49,4.961,3,8,Oxford Street,28
21,23516,50,16.088,2.4,10,Oxford Street,29
21,10817,49,16.397,5.4,14,Oxford Street,30
21,8955,47,6.286,11.4,10,Oxford Street,31
21,7581,43,-0.901,5.4,6,Oxford Street,32
21,12750,43,-0.923,0.6,6,Oxford Street,33
21,9332,41,0.475,0,5,Oxford Street,34
21,9001,44,2.833,0,6,Oxford Street,35
21,10358,41,2.205,1.2,6,Oxford Street,36
21,19315,39,3.658,0.6,7,Oxford Street,37
21,12345,42,4.105,3,6,Oxford Street,38
21,30003,41,7.613,1.2,9,Oxford Street,39
21,14619,42,4.217,7.2,7,Oxford Street,40
21,9898,42,7.732,3.6,9,Oxford Street,41
21,17176,40,1.36,5.4,8,Oxford Street,42
21,14772,41,2.178,1.8,7,Oxford Street,43
21,10223,44,10.77,2.4,7,Oxford Street,44
21,9618,46,1.453,6,8,Oxford Street,45
21,8674,47,1.489,8.4,7,Oxford Street,46
21,12178,47,3.149,1.8,7,Oxford Street,47
21,9180,47,4.322,0.6,7,Oxford Street,48
21,10560,50,3.234,1.8,7,Oxford Street,49
21,12247,49,5.395,3.6,11,Oxford Street,50
21,10087,51,8.793,9.6,8,Oxford Street,51
21,7752,53,5.469,2.4,9,Oxford Street,52
21,10730,55,5.435,5.4,9,Oxford Street,53
21,15159,54,2.686,4.2,8,Oxford Street,54
21,24312,52,5.266,3.6,8,Oxford Street,55
21,18778,51,6.531,5.4,11,Oxford Street,56
21,14130,50,19.581,10.2,13,Oxford Street,57
21,9336,48,10.293,13.2,14,Oxford Street,58
21,26207,48,4.619,13.2,12,Oxford Street,59
21,26865,46,1.785,9,8,Oxford Street,60
21,15536,44,8.026,3.6,8,Oxford Street,61
21,32335,44,9.161,7.8,11,Oxford Street,62
21,17312,43,5.008,11.4,10,Oxford Street,63
21,13399,45,20.329,4.2,12,Oxford Street,64
21,11868,43,0.219,15,8,Oxford Street,65
21,17127,40,0.343,4.2,6,Oxford Street,66
21,20899,40,0.416,0.6,6,Oxford Street,67
21,14107,40,1.661,2.4,7,Oxford Street,68
21,14484,40,4.243,0.6,8,Oxford Street,69
21,14626,42,1.516,7.2,13,Oxford Street,70
21,16970,44,1.485,9.6,10,Oxford Street,71
21,9011,45,2.475,3.6,9,Oxford Street,72
21,9721,45,2.849,3.6,8,Oxford Street,73
21,23797,42,1.593,1.8,6,Oxford Street,74
21,23706,42,3.532,5.4,7,Oxford Street,75
21,45366,40,10.657,1.8,8,Oxford Street,76
21,36931,41,9.53,4.2,8,Oxford Street,77
21,195868,40,14.664,4.8,10,Oxford Street,78
21,41875,41,29.474,4.2,14,Oxford Street,79
21,43910,45,18.329,22.8,20,Oxford Street,80
21,25992,46,19.483,21.6,14,Oxford Street,81
21,36987,42,17.662,18.6,16,Oxford Street,82
21,14489,41,10.181,18.6,10,Oxford Street,83
21,23200,44,11.587,15,16,Oxford Street,84
21,30979,43,9.012,12,8,Oxford Street,85
21,17455,44,6.307,6,11,Oxford Street,86
21,15256,43,9.333,4.2,22,Oxford Street,87
21,19968,44,4.104,32.4,10,Oxford Street,88
21,14317,45,5.308,2.4,7,Oxford Street,89
21,26185,43,6.433,3,9,Oxford Street,90
21,32171,41,2.469,7.8,8,Oxford Street,91
21,25084,44,13.81,3,12,Oxford Street,92
21,19545,42,5.04,16.8,11,Oxford Street,93
21,28538,41,6.866,7.2,13,Oxford Street,94
21,17439,40,5.155,12.6,9,Oxford Street,95
21,14720,41,7.424,6,12,Oxford Street,96
21,11946,44,7.207,12.6,10,Oxford Street,97
21,9508,43,3.135,7.2,11,Oxford Street,98
21,8330,44,-0.75,8.4,8,Oxford Street,99
21,10744,44,1.404,2.4,7,Oxford Street,100
21,15646,42,1.916,2.4,7,Oxford Street,101
21,11005,46,3.908,3.6,8,Oxford Street,102
21,13743,46,3.326,4.8,9,Oxford Street,103
21,14593,46,3.832,4.2,9,Oxford Street,104
21,12900,44,5.918,5.4,9,Oxford Street,105
21,18915,42,3.47,3,9,Oxford Street,106
21,21608,45,2.768,3,8,Oxford Street,107
21,14314,49,NULL,1.8,8,Oxford Street,108
21,42351,51,NULL,4.2,10,Oxford Street,109
21,18920,51,25.61,5.4,10,Oxford Street,110
21,16412,52,36.971,7.8,33,Oxford Street,111
21,20444,52,5.928,56.4,12,Oxford Street,112
21,16777,51,7.859,10.2,11,Oxford Street,113
21,24987,53,5.611,10.8,13,Oxford Street,114
21,34721,52,6.09,9.6,13,Oxford Street,115
21,15330,54,13.011,10.8,14,Oxford Street,116
21,10746,51,8.938,15,12,Oxford Street,117
21,14032,47,3.535,9.6,10,Oxford Street,118
21,14869,48,2.901,5.4,7,Oxford Street,119
21,15294,48,12.938,3.6,8,Oxford Street,120
21,14048,46,5.204,6,9,Oxford Street,121
21,17681,43,6.39,9,9,Oxford Street,122
21,19683,44,2.408,6,10,Oxford Street,123
21,16460,46,2.9,7.2,10,Oxford Street,124
21,19688,45,1.967,9,10,Oxford Street,125
21,21013,43,2.449,6.6,10,Oxford Street,126
21,25801,44,7.357,12,10,Oxford Street,127
21,20691,45,5.678,10.2,14,Oxford Street,128
21,24000,49,6.281,15.6,11,Oxford Street,129
21,22657,50,3.563,12.6,11,Oxford Street,130
21,27340,51,4.682,12.6,13,Oxford Street,131
21,16167,51,5.292,16.2,12,Oxford Street,132
21,14907,53,NULL,13.2,14,Oxford Street,133
21,16922,49,NULL,14.4,11,Oxford Street,134
21,29444,48,NULL,10.2,10,Oxford Street,135
21,28376,47,2.722,10.2,11,Oxford Street,136
21,15426,48,13.025,10.8,15,Oxford Street,137
21,21035,45,3.622,24,11,Oxford Street,138
21,15750,48,3.742,9,10,Oxford Street,139
21,36657,49,2.152,9,10,Oxford Street,140
21,46005,51,15.856,8.4,10,Oxford Street,141
21,23037,50,23.602,14.4,19,Oxford Street,142
21,27582,49,21.322,25.8,16,Oxford Street,143
21,30843,47,8.68,21,12,Oxford Street,144
21,28329,49,11.614,15.6,12,Oxford Street,145
21,28809,51,7.493,12.6,13,Oxford Street,146
21,26221,50,9.663,15.6,14,Oxford Street,147
21,29001,51,4.71,18,14,Oxford Street,148
21,20146,49,NULL,16.2,16,Oxford Street,149
21,18158,51,NULL,16.8,14,Oxford Street,150
21,14507,54,3.18,14.4,12,Oxford Street,151
22,20395,69,13.305,67,23,Underground Out,1
22,17442,76,30.003,181.6,49,Underground Out,2
22,16261,81,28.593,312.7,76,Underground Out,3
22,16359,80,26.72,301.7,74,Underground Out,4
22,16157,84,21.728,274.4,72,Underground Out,5
22,17577,86,25.68,210.7,59,Underground Out,6
22,18659,86,30.983,265.3,65,Underground Out,7
22,17172,87,36.228,296.3,81,Underground Out,8
22,17790,87,41.574,347.2,94,Underground Out,9
22,15394,95,38.568,383.6,101,Underground Out,10
22,14532,99,39.473,361.8,91,Underground Out,11
22,15251,93,35.407,321.8,86,Underground Out,12
22,14222,100,36.228,316.3,81,Underground Out,13
22,15068,101,37.866,312.7,83,Underground Out,14
22,13681,97,44.051,349.1,89,Underground Out,15
22,8308,97,20.924,425.5,115,Underground Out,16
22,12305,87,6.659,56.4,40,Hyde Park,1
22,15577,82,4.15,13.8,15,Hyde Park,2
22,11773,76,4.894,10.2,13,Hyde Park,3
22,9120,75,8.909,12.6,12,Hyde Park,4
22,9195,72,4.556,10.8,12,Hyde Park,5
22,9188,69,3.536,9.6,10,Hyde Park,6
22,9659,74,3.128,10.2,11,Hyde Park,7
22,8635,79,0.625,9,11,Hyde Park,8
22,7683,80,2.089,10.2,10,Hyde Park,9
22,7746,83,0.511,15.6,12,Hyde Park,10
22,7970,83,2.294,10.8,10,Hyde Park,11
22,7906,81,1.011,9.6,11,Hyde Park,12
22,5707,87,-0.148,12.6,11,Hyde Park,13
22,4828,92,1.198,10.8,13,Hyde Park,14
22,4923,101,5.315,8.4,10,Hyde Park,15
22,9307,95,1.176,10.2,11,Hyde Park,16
22,6096,94,0.939,12.6,11,Hyde Park,17
22,4208,106,3.811,13.2,11,Hyde Park,18
22,4575,106,1.691,10.8,11,Hyde Park,19
22,8620,100,3.116,9,10,Hyde Park,20
22,7015,92,13.879,10.8,10,Hyde Park,21
22,6722,89,3.179,19.2,16,Hyde Park,22
22,7728,83,1.962,12,13,Hyde Park,23
22,7276,82,1.898,10.2,11,Hyde Park,24
22,8059,81,2.062,12,12,Hyde Park,25
22,11878,80,1.961,10.2,13,Hyde Park,26
22,13255,79,4.566,10.2,11,Hyde Park,27
22,7181,81,4.884,13.2,11,Hyde Park,28
22,9972,82,5.219,11.4,12,Hyde Park,29
22,8670,81,2.5,12,12,Hyde Park,30
22,6476,83,4.029,8.4,10,Hyde Park,31
22,7249,87,4.343,12,11,Hyde Park,32
22,7555,84,3.292,10.8,11,Hyde Park,33
22,6886,90,3.821,11.4,13,Hyde Park,34
22,6577,92,3.594,10.8,12,Hyde Park,35
22,6194,89,1.968,14.4,12,Hyde Park,36
22,5443,95,2.074,12.6,14,Hyde Park,37
22,5763,88,5.395,12,12,Hyde Park,38
22,5768,88,1.28,10.8,11,Hyde Park,39
22,6178,83,0.862,10.8,12,Hyde Park,40
22,7314,75,4.463,9.6,11,Hyde Park,41
22,6835,72,3.566,9,12,Hyde Park,42
22,7406,68,3.857,9.6,10,Hyde Park,43
22,5887,67,2.629,10.8,11,Hyde Park,44
22,5151,76,-0.284,9,12,Hyde Park,45
22,7016,75,0.946,10.8,10,Hyde Park,46
22,5897,79,1.701,9,10,Hyde Park,47
22,6198,82,2.646,8.4,10,Hyde Park,48
22,4861,90,1.183,7.8,10,Hyde Park,49
22,4801,95,1.501,11.4,9,Hyde Park,50
22,4887,93,3.509,9.6,10,Hyde Park,51
22,4178,96,2.572,9,11,Hyde Park,52
22,3990,98,0.065,7.8,10,Hyde Park,53
22,4499,93,1.173,9,10,Hyde Park,54
22,4628,84,1.285,6,9,Hyde Park,55
22,5026,78,0.575,6.6,10,Hyde Park,56
22,5670,76,1.695,7.2,9,Hyde Park,57
22,5942,75,2.301,6,10,Hyde Park,58
22,6748,77,2.333,4.8,9,Hyde Park,59
22,6016,81,2.053,7.8,10,Hyde Park,60
22,6189,83,3.358,9,10,Hyde Park,61
22,7190,73,-0.637,8.4,10,Hyde Park,62
22,7213,73,1.878,10.8,11,Hyde Park,63
22,6764,76,2.191,10.2,12,Hyde Park,64
22,6479,80,4.697,12,13,Hyde Park,65
22,6522,78,3.073,10.2,10,Hyde Park,66
22,6915,72,0.675,10.2,11,Hyde Park,67
22,6996,74,-0.902,7.2,10,Hyde Park,68
22,7464,72,-1.67,6.6,10,Hyde Park,69
22,6671,74,-0.293,5.4,10,Hyde Park,70
22,6366,74,1.895,9,10,Hyde Park,71
22,6787,76,1.798,6,10,Hyde Park,72
22,7167,75,2.69,7.2,10,Hyde Park,73
22,6874,74,1.903,7.2,11,Hyde Park,74
22,8376,70,1.012,9.6,10,Hyde Park,75
22,8440,70,0.452,9,11,Hyde Park,76
22,8334,70,0.744,8.4,11,Hyde Park,77
22,7200,71,NULL,10.2,10,Hyde Park,78
22,7065,73,NULL,9.6,10,Hyde Park,79
22,6222,75,2.825,7.2,11,Hyde Park,80
22,6484,77,2.083,10.2,11,Hyde Park,81
22,6468,78,2.34,6.6,10,Hyde Park,82
22,6098,79,0.582,8.4,10,Hyde Park,83
22,5685,86,2.717,10.2,10,Hyde Park,84
22,6567,82,1.489,8.4,12,Hyde Park,85
22,5444,87,2.745,7.2,11,Hyde Park,86
22,6204,86,0.637,7.2,11,Hyde Park,87
22,6638,82,2.428,7.2,10,Hyde Park,88
22,6198,80,1.041,8.4,10,Hyde Park,89
22,6061,79,4.966,10.8,10,Hyde Park,90
22,5647,83,1.115,8.4,10,Hyde Park,91
22,5961,86,1.689,7.8,10,Hyde Park,92
22,6591,79,-0.273,9.6,10,Hyde Park,93
22,6725,78,1.162,9,11,Hyde Park,94
22,8049,70,0.753,8.4,10,Hyde Park,95
22,8599,65,4.556,9,10,Hyde Park,96
22,7326,70,1.579,9,10,Hyde Park,97
22,8291,67,1.904,9,11,Hyde Park,98
22,9388,65,0.098,7.2,10,Hyde Park,99
22,10038,59,1.398,9.6,10,Hyde Park,100
22,11062,55,0.166,7.8,11,Hyde Park,101
22,11292,54,2.172,7.2,10,Hyde Park,102
22,9872,56,2.183,14.4,10,Hyde Park,103
22,10059,56,1.921,8.4,14,Hyde Park,104
22,10000,59,0.445,9.6,13,Hyde Park,105
22,9623,60,0.73,9.6,13,Hyde Park,106
22,8350,64,NULL,9,11,Hyde Park,107
22,8252,66,NULL,10.2,12,Hyde Park,108
22,6278,67,3.531,9.6,11,Hyde Park,109
22,5255,72,16.517,10.8,11,Hyde Park,110
22,5549,79,2.443,9,10,Hyde Park,111
22,4559,81,2.972,10.2,11,Hyde Park,112
22,4501,80,NULL,15.6,11,Hyde Park,113
22,5687,81,NULL,10.2,10,Hyde Park,114
22,6599,79,NULL,9,11,Hyde Park,115
22,7015,73,NULL,9.6,11,Hyde Park,116
22,6973,67,NULL,10.2,11,Hyde Park,117
22,6604,67,NULL,9,11,Hyde Park,118
22,4142,65,5.634,8.4,11,Hyde Park,119
22,3525,72,0.216,8.4,10,Hyde Park,120
22,2904,73,0.216,10.2,10,Hyde Park,121
22,3495,71,-0.212,6.6,14,Hyde Park,122
22,2859,77,-0.161,10.2,10,Hyde Park,123
22,5088,73,1.231,4.8,10,Hyde Park,124
22,3329,68,1.808,4.2,10,Hyde Park,125
22,2426,71,1.506,4.2,10,Hyde Park,126
22,2483,70,NULL,4.2,11,Hyde Park,127
22,2175,72,NULL,4.8,11,Hyde Park,128
22,2572,75,3.626,3,10,Hyde Park,129
22,2396,76,NULL,3.6,10,Hyde Park,130
22,2175,84,NULL,3,10,Hyde Park,131
22,1369,90,NULL,4.2,11,Hyde Park,132
22,1858,85,NULL,3,11,Hyde Park,133
22,2628,78,NULL,3.6,16,Hyde Park,134
22,4851,74,NULL,3.6,10,Hyde Park,135
22,6724,74,4.285,4.2,11,Hyde Park,136
22,6786,80,2.979,4.8,11,Hyde Park,137
22,7255,76,2.579,4.2,10,Hyde Park,138
22,8434,73,1.445,6,10,Hyde Park,139
22,5134,71,NULL,4.8,10,Hyde Park,140
22,7717,69,NULL,4.8,10,Hyde Park,141
22,4038,66,NULL,4.8,10,Hyde Park,142
22,3313,63,NULL,4.8,10,Hyde Park,143
22,2659,59,3.36,4.2,10,Hyde Park,144
22,3228,63,2.872,3.6,11,Hyde Park,145
22,3801,64,NULL,3,11,Hyde Park,146
22,5109,59,NULL,3.6,11,Hyde Park,147
22,8027,59,2.326,2.4,11,Hyde Park,148
22,11865,55,7.629,3.6,11,Hyde Park,149
22,9874,54,0.845,4.2,14,Hyde Park,150
